track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,umur,calm,energic,sad,happy,angry
4DZHbkJcY8QQ4xUFA5h5xP,"Bello, Bello, dein Knochen ist weg",Simone Sommerland,0.843,0.469,11,-6.371,1,0.0749,0.244,0.0,0.166,0.797,116.587,147734,5,bayi,0,0,0,0,0
2IqkiaEx2wzCxtDgFkueDb,"Guten Morgen, Frau Sonne",Simone Sommerland,0.678,0.369,10,-8.198,1,0.0567,0.663,0.0,0.186,0.631,179.58,91800,3,bayi,0,0,0,1,0
7lLICwdnGt9vZfkfNptnOG,Ein paar kleine Katzenkinder,Simone Sommerland,0.644,0.451,1,-8.974,1,0.0347,0.714,1.53e-06,0.123,0.498,99.602,113402,4,bayi,0,0,1,0,0
5zPUHEf27XFk15bNKrN6lz,Bruder Jakob,Simone Sommerland,0.715,0.349,4,-6.486,1,0.0263,0.828,0.00013,0.102,0.438,128.119,151853,4,bayi,0,0,1,0,0
7qKlhndhP3XIHhHvkaYbWw,"Laterne, Laterne",Simone Sommerland,0.814,0.347,10,-8.158,1,0.0314,0.459,0.0,0.0838,0.375,119.903,106547,4,bayi,0,0,0,0,0
38Iz2x1F8QzHRejGVoeWLt,"Leise, Peterle leise",Simone Sommerland,0.645,0.226,8,-12.032,1,0.0331,0.904,1.32e-05,0.168,0.52,169.953,158386,3,bayi,0,1,1,1,0
6lgpK4RmLUvtEVux0z4BLc,Wenn du schläfst,Simone Sommerland,0.725,0.213,11,-11.986,1,0.0327,0.818,1.26e-05,0.129,0.332,145.968,148680,4,bayi,0,0,1,1,0
5cOD2lbZxHIN9cG8adSkKR,"Heia, heia, bu, bu",Simone Sommerland,0.511,0.158,2,-11.303,0,0.0378,0.824,0.0,0.129,0.454,94.705,120653,4,bayi,0,0,1,0,0
61l5QGkXo7bXB35IDCamg0,"Schlaf, Kindlein, schlaf",Simone Sommerland,0.616,0.291,0,-9.206,1,0.0363,0.834,9.05e-05,0.107,0.155,97.676,106713,4,bayi,0,0,1,0,0
4GolnsKJ1HjZCHzZ3kfIRV,"Leise, leise, wie die Kätzchen schleichen",Simone Sommerland,0.862,0.183,0,-10.613,1,0.0502,0.62,0.0,0.0882,0.69,90.052,72240,4,bayi,0,0,0,0,0
2URCoIyBLHoRtUXmD4eLGD,"Sandmann, lieber Sandmann",Simone Sommerland,0.445,0.318,7,-5.775,1,0.0355,0.909,1.21e-05,0.269,0.421,106.001,57963,4,bayi,0,0,1,0,1
3BgQcimRY3cRiUShl5pQod,"Weißt du, wie viel Sternlein stehen",Simone Sommerland,0.676,0.302,8,-11.06,1,0.0255,0.672,0.0,0.24,0.394,83.049,143053,3,bayi,1,0,1,0,0
1AJ9Yp2PbNFtxvWSlScW3M,Der Mond ist aufgegangen,Simone Sommerland,0.657,0.237,10,-13.491,1,0.0279,0.88,0.000246,0.15,0.302,82.019,194931,4,bayi,1,0,1,0,0
1Eec4MhNj5LHKVUFm3OSxs,"Schlafe, mein Kindchen (Mozart: Piano Sonata No.11, Andante grazioso)",Simone Sommerland,0.752,0.208,11,-11.873,1,0.0353,0.852,0.00104,0.131,0.108,117.995,138391,3,bayi,0,0,1,0,0
4gUtEIuC1EomHuXMxVyosd,Ich bin ein Einhorn,Simone Sommerland,0.762,0.58,1,-8.421,1,0.0644,0.28,1.36e-06,0.0888,0.711,118.014,135477,4,bayi,0,0,0,0,0
2SFuC74MHyTixYiGB9gviY,Wer hat den Keks aus der Dose geklaut,Simone Sommerland,0.965,0.416,7,-6.294,1,0.0727,0.627,0.0,0.0871,0.519,117.987,73666,4,bayi,0,0,0,0,0
1Z7FYNGRF9rOaROR2bQOCe,Die kleine Wuschelmaus,Simone Sommerland,0.75,0.479,7,-6.506,1,0.0518,0.325,0.0,0.0757,0.816,71.348,95629,4,bayi,1,0,0,0,0
3VpsGla5Mww6eUP9BFaCqo,Das Löffel-Lied,Simone Sommerland,0.889,0.597,2,-5.335,1,0.081,0.672,0.0,0.0545,0.896,76.524,77267,4,bayi,1,0,0,0,1
67lxdQSW4iQ5UWf4pDAIwB,Ich bin ein kleines Pony,Simone Sommerland,0.797,0.659,0,-6.703,1,0.0392,0.0714,8.11e-05,0.287,0.774,151.862,79696,4,bayi,0,0,0,1,0
1Z9mWojKq068jVXM8ioOeV,"Oh, wie gelb, gelb, gelb",Simone Sommerland,0.949,0.547,0,-8.147,1,0.0473,0.724,0.0,0.0849,0.942,100.082,83278,4,bayi,0,0,0,0,0
0xWCiwVQMlNZBWCwbJeORd,Der kleine Zug,Simone Sommerland,0.879,0.575,1,-5.129,1,0.127,0.723,0.0,0.154,0.734,74.987,92574,3,bayi,1,0,0,0,1
1LZ1JFQO42OdKMYVbLQpTE,Zehn kleine Zappelmänner,Simone Sommerland,0.962,0.324,4,-6.921,1,0.0681,0.794,3.71e-05,0.163,0.888,108.065,52253,4,bayi,0,0,0,0,0
0SeV5aeIyA1hsyBtzBNOHL,"Hoppel-di-Hoppel-di, Häschen hüpf",Simone Sommerland,0.755,0.734,10,-7.727,1,0.0309,0.134,0.0,0.0751,0.978,144.002,191114,3,bayi,0,0,0,1,0
49m8TORV9uqDwycQfNTtqp,"Augen, Ohren, Nase, Mund",Simone Sommerland,0.896,0.526,5,-8.334,1,0.0467,0.837,0.0,0.123,0.922,120.961,100596,4,bayi,0,0,0,0,0
2k9D59oF3bDWt6MRFsbkh7,Meine Hände sind verschwunden,Simone Sommerland,0.836,0.354,9,-4.923,1,0.0455,0.757,1.88e-06,0.0761,0.593,132.097,103973,4,bayi,0,0,0,0,1
4Raf1NsLU7xS4GoPoV83O3,Eine Katze trommelt mit den Tatzen,Simone Sommerland,0.949,0.589,2,-7.067,1,0.0644,0.0989,0.00213,0.0977,0.577,120.073,80222,4,bayi,0,0,0,0,0
1sR9ZFUFhZqr6BK4dqFMYh,Wo sind deine Finger,Simone Sommerland,0.868,0.671,9,-6.867,1,0.0726,0.472,0.0,0.375,0.946,120.039,80081,4,bayi,0,0,0,0,0
0F4VVrjtgNMQPx4MmJRTHW,So fahren die Damen,Simone Sommerland,0.654,0.456,10,-7.527,1,0.0526,0.71,0.0,0.178,0.823,151.088,47535,3,bayi,0,0,0,1,0
7CvPOmd75fUp6MYXNkIyN4,Das kleine Schiffchen schaukelt,Simone Sommerland,0.93,0.466,3,-4.579,1,0.043,0.575,0.0,0.0793,0.802,106.092,73858,4,bayi,0,0,0,0,1
0sVvBniIiMBGcM00DqWLyC,Eine Schnecke trägt ein schweres Haus,Simone Sommerland,0.799,0.561,11,-7.776,0,0.0718,0.631,1.44e-06,0.0566,0.802,149.85,113958,4,bayi,0,0,0,1,0
5cY3LZLZyluPxfVjvLz1UQ,"Hopp, hopp, hopp zu Pferde",Simone Sommerland,0.833,0.426,7,-6.642,1,0.0571,0.749,0.000418,0.0961,0.845,182.001,61483,4,bayi,0,0,0,1,0
5tXC4vZC2kLcME0cplGclE,Dicke Schweine haben Beine,Simone Sommerland,0.796,0.638,0,-6.366,1,0.0272,0.26,5.02e-05,0.242,0.977,95.019,85966,4,bayi,0,0,0,0,0
2DnVfbSgyshl0Xi2qSkrHP,Feuerwehrautos,Simone Sommerland,0.962,0.545,0,-5.791,1,0.0542,0.533,0.0,0.136,0.906,123.899,102780,4,bayi,0,0,0,0,1
2VefzcoKpvlEGUXOjUYA9o,Ist ein Mann in'n Brunnen gefallen,Simone Sommerland,0.839,0.681,10,-6.885,1,0.0584,0.648,0.0239,0.113,0.979,173.925,53094,4,bayi,0,0,0,1,0
2iLRVSY0QOi4RchRHRU6UZ,Das Schoßreiter-Lied,Simone Sommerland,0.82,0.456,8,-7.815,1,0.0309,0.301,0.0,0.182,0.869,117.005,68327,4,bayi,0,0,0,0,0
5M9mrKnWemF94L8WvmDPqv,Süßes Einhorn,Simone Sommerland,0.647,0.32,5,-9.942,1,0.0283,0.803,2.42e-05,0.184,0.161,98.01,115042,3,bayi,0,0,1,0,0
1hOHqw2HufUenKUY8k7DjC,Eine Katze steigt aufs Dach,Simone Sommerland,0.84,0.471,0,-6.986,1,0.0348,0.409,0.0,0.125,0.857,128.989,60298,4,bayi,0,0,0,0,0
09yIMst35fumgGI0GQPqwe,"Wovon träumst du, kleiner Engel",Simone Sommerland,0.882,0.316,8,-10.978,1,0.0384,0.884,0.0165,0.126,0.253,105.991,91263,3,bayi,0,0,1,0,0
5fg5Z3uQPb1BNrDCSLhy04,"Oma und Opa, die sitzen auf dem Sofa",Simone Sommerland,0.961,0.55,10,-8.066,1,0.0417,0.573,0.0,0.0928,0.925,116.001,63741,4,bayi,0,0,0,0,0
2BgYStogTGrbE4XUm9OBG0,Von Baum zu Baum,Simone Sommerland,0.785,0.699,1,-6.246,1,0.04,0.0805,0.000441,0.0675,0.968,129.136,80959,4,bayi,0,0,0,0,0
1u086hwsiGmarfA9AqjbxX,"Der Wind, der Regen und die Sonne",Simone Sommerland,0.917,0.416,2,-7.148,1,0.0398,0.744,0.0,0.0746,0.431,119.992,76871,4,bayi,0,0,1,0,0
6RG5SbW2N6Tl8IlwvmiYgz,Tausend kleine Tausendfüßler,Simone Sommerland,0.766,0.756,1,-6.95,1,0.132,0.175,0.0,0.11,0.757,172.005,79054,4,bayi,0,1,0,1,0
0uDatwnhLck1PWyS3r1kCv,Fünf Schweinchen kommen gelaufen,Simone Sommerland,0.881,0.604,2,-6.429,1,0.0378,0.089,0.000206,0.134,0.824,140.099,72376,4,bayi,0,0,0,0,0
0V9CdLk17o9XMp38W1iFWL,"Flitsche, flitsche, flutsche",Simone Sommerland,0.968,0.436,2,-6.636,1,0.0489,0.703,0.0,0.116,0.968,110.034,54207,4,bayi,0,0,0,0,0
1S8BC1nYMtxkrhAmw4bEbM,Daumen Knuddeldick,Simone Sommerland,0.926,0.52,7,-6.92,1,0.0534,0.588,0.000117,0.0708,0.962,92.937,114791,4,bayi,0,0,0,0,0
75hNPZDlMjye5pHEh1Hl25,Ein Kamel reitet durch das Land,Simone Sommerland,0.632,0.598,0,-7.965,1,0.078,0.556,0.0,0.263,0.793,166.173,82229,4,bayi,0,1,0,1,0
0vsvPBr7RsJAx2MXHbRQ38,"Fahren, fahren mit dem Kinderwagen",Simone Sommerland,0.914,0.596,11,-5.868,1,0.0782,0.516,0.0,0.142,0.966,138.109,67355,4,bayi,0,0,0,0,1
1l4zVMjtW3Gy2fM8sTKV7U,Bald kannst du laufen,Simone Sommerland,0.949,0.863,2,-6.877,1,0.0335,0.209,0.0,0.0682,0.989,120.54,77872,4,bayi,0,0,0,0,0
15nLOfbrKM2fnp5P97KEDH,"Mit Fingerchen, mit Fingerchen",Simone Sommerland,0.885,0.372,10,-8.982,1,0.0744,0.344,0.0,0.103,0.734,74.969,83381,4,bayi,1,0,0,0,0
6P98UqnwGgsBWMZQjqWzZV,Wir krabbeln durch den Garten,Simone Sommerland,0.947,0.822,10,-4.743,1,0.0402,0.0875,0.0,0.206,0.983,131.966,124837,4,bayi,0,0,0,0,1
76SbeBBRYCDQg2bqJtlDDH,"Babykrokodile machen schnapp, schnapp, schnapp",Simone Sommerland,0.971,0.608,0,-5.355,1,0.0566,0.15,0.0,0.065,0.926,120.028,145831,4,bayi,0,0,0,0,1
3iPodkTc9LpcfwpaOINtH6,Ich bau mit meinen Fingerlein,Simone Sommerland,0.804,0.394,1,-7.11,1,0.0437,0.643,0.000581,0.236,0.662,77.027,120317,4,bayi,1,0,0,0,0
1PxEnT6N40w6ObaDbO8piG,"Aus dem Weg, sie fahren los",Simone Sommerland,0.949,0.543,7,-5.807,1,0.0367,0.34,0.0,0.209,0.832,113.971,99537,4,bayi,0,0,0,0,1
7zKVZ5UAYmwJZNYDc4qLzP,"Tock-Tock, tock-tock",Simone Sommerland,0.946,0.567,10,-7.047,1,0.0456,0.317,0.0,0.0948,0.935,99.027,99931,3,bayi,0,0,0,0,0
205gslJmTbC3koIGvg3m3h,Das ist der Daumen,Simone Sommerland,0.882,0.33,1,-8.299,1,0.0423,0.651,1.92e-05,0.0645,0.95,74.61,55730,4,bayi,1,0,0,0,0
3LYUvUYRHTZK4Wx01d95I6,Mein Hampelmann,Simone Sommerland,0.947,0.644,2,-5.623,1,0.0378,0.672,0.000299,0.0813,0.787,99.085,66703,4,bayi,0,0,0,0,1
4NTmSxxbA0Bo7vFFlpgG9N,Willkommen im Leben,Simone Sommerland,0.717,0.44,5,-9.673,1,0.0247,0.601,5.77e-06,0.161,0.312,93.949,135674,4,bayi,0,0,1,0,0
71EwAhjk2JZqWBsXthyTSy,Familie Maus,Simone Sommerland,0.845,0.46,9,-5.933,1,0.0302,0.53,0.0,0.14,0.891,113.112,107617,4,bayi,0,0,0,0,1
3RVLE2idR0HBtbmse3eBXi,Mach die Augen zu,Simone Sommerland,0.63,0.263,8,-10.485,1,0.032,0.862,0.0,0.104,0.257,66.692,102858,4,bayi,1,0,1,0,0
0zhMGWOiMLtr3c10YrX9zx,"Schlaf jetzt ein, Teddylein",Simone Sommerland,0.64,0.232,10,-10.271,1,0.04,0.889,8.52e-05,0.106,0.432,102.608,93764,4,bayi,0,0,1,0,0
1FiFv1lz5XdlOf12sO36FL,Zwei lange Schlangen,Simone Sommerland,0.762,0.471,4,-7.147,1,0.0633,0.319,0.0,0.245,0.712,112.023,178000,4,bayi,0,0,0,0,0
2QAhVXzAEy2UPU60ccqnTY,Ich bin ein dicker Tanzbär,Simone Sommerland,0.609,0.413,5,-6.765,1,0.162,0.285,1.51e-06,0.174,0.786,184.467,89067,5,bayi,0,0,0,1,0
2EUSfUhy4omVaQeMPqo2PR,Klein Häschen wollt' spazieren gehn,Simone Sommerland,0.724,0.477,1,-5.637,1,0.0398,0.399,0.0,0.0767,0.676,130.051,100840,4,bayi,0,0,0,0,1
5Mz933z22hXnall8jJLgQi,Baby Shark,Simone Sommerland,0.826,0.89,7,-4.151,1,0.136,0.189,0.0,0.327,0.481,115.093,95877,4,bayi,0,0,0,0,1
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307,4,lansia,0,0,0,1,1
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered 2002,Culture Club,0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,252773,4,lansia,0,0,0,0,0
7uEcCGtM1FBBGIhPozhJjv,Daydream Believer,The Monkees,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,179613,4,lansia,0,0,0,0,0
3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train (2022 Remaster),Soul Asylum,0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,265867,4,lansia,0,0,0,0,0
4qgZs0RNjdzKAS22lP0QjY,Where The Streets Have No Name - Remastered,U2,0.49,0.724,2,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812,337506,4,lansia,0,0,0,0,0
0T01XTx9hgEbQ4n9tJLFm1,In These Arms,Bon Jovi,0.509,0.915,4,-3.032,1,0.0553,0.00896,8.94e-06,0.194,0.445,123.257,319227,4,lansia,0,0,0,0,1
6J1XtzFXaOiXTSMRYaV2IG,Jessie's Girl,Rick Springfield,0.708,0.692,2,-11.815,1,0.0518,0.266,0.0,0.101,0.879,131.603,193267,4,lansia,0,0,0,0,0
0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,Bon Jovi,0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,249293,4,lansia,0,0,0,0,1
3KYiA4vq6RPO1dE2XROXd8,You Give Love A Bad Name,Bon Jovi,0.537,0.959,0,-3.002,0,0.0557,0.0704,1.8e-06,0.382,0.828,122.806,222707,4,lansia,0,0,0,0,1
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,4,lansia,0,0,0,0,0
22yw6rIyhtDr08Dfh3ipwA,I Hate the Music,John Paul Young,0.533,0.956,2,-4.338,1,0.112,0.0363,0.0,0.0338,0.72,138.153,233653,4,lansia,0,0,0,0,1
2PokM5DfJJW20jQOyVVxPJ,Change in Mood,Kids In The Kitchen,0.385,0.634,0,-11.313,1,0.0368,0.147,0.00566,0.138,0.628,147.133,225333,4,lansia,0,0,0,1,0
6mORGLOz79w6VsCRLWYYuK,The Night We Met,Lord Huron,0.443,0.369,9,-9.514,1,0.0441,0.969,0.277,0.638,0.0989,174.107,208212,3,lansia,0,0,1,1,0
659uoDxjIVHj61UmPyNG0y,Are You Old Enough,Dragon,0.701,0.427,2,-15.206,1,0.0407,0.559,1.19e-06,0.055,0.662,122.926,246027,4,lansia,0,0,0,0,0
5n5rg7PCto4Ivn3avhiXK1,Rain,Dragon,0.59,0.45,4,-12.599,1,0.0325,0.0519,0.000851,0.0894,0.571,157.026,219200,4,lansia,0,1,0,1,0
0NKv1n25UpKKhZbp5UVV6P,April Sun in Cuba,Dragon,0.786,0.552,2,-13.885,1,0.0658,0.0642,3.08e-05,0.299,0.905,121.422,207960,4,lansia,0,0,0,0,0
0l4DTppOxy7NUaEcwXuOb6,Animal,Neon Trees,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,212307,4,lansia,0,0,0,1,1
6BLLQndvA0rLbLcIZmuuEJ,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,0.64,0.884,6,-2.609,1,0.0428,0.0226,0.0,0.187,0.573,124.968,244000,4,lansia,0,0,0,0,1
6BPDPcnbDMDf58srVzbfX9,Viva Forever,Spice Girls,0.473,0.698,6,-8.133,1,0.0349,0.0648,0.231,0.136,0.21,168.817,310667,4,lansia,0,1,0,1,0
1Gg14U26oq94uWcG7khccX,An Innocent Man,Billy Joel,0.509,0.382,0,-9.441,1,0.0351,0.0466,0.0,0.112,0.427,105.764,318000,4,lansia,0,0,0,0,0
6SjSdJarNrFyHwiodGZR6E,Electric Blue,ICEHOUSE,0.695,0.907,10,-4.694,1,0.0367,0.0657,2.13e-06,0.0894,0.578,109.691,264160,4,lansia,0,0,0,0,1
4wfm9CakR60wmNej5R6HRk,Where The Streets Have No Name,U2,0.499,0.722,2,-9.496,1,0.0378,0.00846,0.00829,0.16,0.277,125.811,337506,4,lansia,0,0,0,0,0
22tceep2vzeOKKX1jIjiLi,I Still Haven't Found What I'm Looking For,U2,0.565,0.786,1,-9.377,1,0.0371,0.0181,0.00226,0.0829,0.627,100.861,277477,4,lansia,0,0,0,0,0
3OmEIZ6bYHqlReQ1YLaRHV,Great Southern Land,ICEHOUSE,0.719,0.842,9,-5.603,1,0.0284,0.252,0.000218,0.0697,0.421,120.147,317240,4,lansia,0,0,0,0,1
4ZYCwq1EMPY5zZt195ARWg,Better Be Home Soon,Crowded House,0.437,0.373,0,-14.846,1,0.028,0.261,1.2e-06,0.0984,0.355,93.519,187667,4,lansia,0,0,0,0,0
0KVZP9YsXYadVpKQLSsdh8,Dreams Of Ordinary Men,Dragon,0.652,0.604,7,-13.759,1,0.0361,0.0679,0.000115,0.0777,0.941,128.681,240267,4,lansia,0,0,0,0,0
0A4PZuepTcIQVvA5m7R0M1,Don't You (Forget About Me) - Remastered,Simple Minds,0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019,263973,4,lansia,0,0,0,0,0
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,4,lansia,0,0,0,0,1
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,250987,4,lansia,0,0,0,0,0
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680,4,lansia,0,0,0,0,1
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427,4,lansia,0,0,0,0,1
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4,lansia,0,0,0,0,0
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,354520,4,lansia,0,0,0,0,0
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,4,lansia,0,0,0,0,0
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,lansia,1,0,0,0,0
6OnfBiiSc9RGKiBKKtZXgQ,We Built This City,Starship,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4,lansia,0,0,0,1,1
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,4,lansia,0,0,0,0,1
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4,lansia,1,0,0,0,0
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,516893,4,lansia,0,0,1,0,0
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,4,lansia,0,0,0,0,0
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000,3,lansia,0,0,1,1,0
6Vz7vzOpCwKeSQlfViibuY,Crazy,Seal,0.633,0.858,11,-7.42,0,0.0473,0.208,0.0112,0.0655,0.724,102.561,356520,4,lansia,0,0,0,0,0
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,The Verve,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,357267,4,lansia,0,1,0,1,1
7Ewz6bJ97vUqk5HdkvguFQ,Heaven,Bryan Adams,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,243360,4,lansia,0,0,0,0,0
7zrHnJ87htwgS20PzFmgTr,Radio Nowhere,Bruce Springsteen,0.395,0.955,9,-3.799,1,0.0488,0.00962,0.0,0.36,0.658,140.219,199067,4,lansia,0,0,0,0,1
3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,Bruce Springsteen,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,155880,4,lansia,0,0,0,0,0
3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,4,lansia,1,0,0,0,0
4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,Guns N' Roses,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000,4,lansia,0,0,0,0,0
5x9RZg7HfXGY3JayXL3seF,Cats In The Cradle,Ugly Kid Joe,0.511,0.517,8,-9.653,1,0.0328,0.13,0.0,0.074,0.433,75.67,241893,4,lansia,1,0,0,0,0
0wokCRaKD0zPNhMRXAgVsr,Ordinary World,Duran Duran,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,340200,4,lansia,0,0,0,0,0
6ADSaE87h8Y3lccZlBJdXH,With Or Without You,U2,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,4,lansia,0,0,0,0,0
0TaT50ZZxT4ytZxuqkE3A9,Why Can't This Be Love,Van Halen,0.531,0.626,0,-13.371,1,0.0452,0.0606,0.0,0.0767,0.746,88.236,227693,4,lansia,0,0,0,0,0
4w2Yq2cklbssmUtUy5Vh6H,Better Man,Robbie Williams,0.496,0.527,6,-7.234,1,0.0339,0.195,0.0,0.138,0.283,155.932,202640,4,lansia,0,0,0,1,0
1WHCkljLZJL715YSFN6DA8,Working Class Man,Jimmy Barnes,0.32,0.91,11,-6.235,1,0.1,0.0331,0.000359,0.423,0.428,138.258,228000,4,lansia,0,0,0,0,0
0a75KbBW12Hc8QtrD1gwAJ,I Wanna Do It with You,John Paul Young,0.745,0.892,1,-5.817,1,0.0452,0.759,0.00793,0.362,0.923,129.423,181907,4,lansia,0,0,0,0,1
6MHP5SaVNgF0pKNBBYNNDY,Yesterdays Hero,John Paul Young,0.561,0.839,0,-4.587,1,0.0526,0.00488,1.99e-06,0.301,0.788,143.221,225880,4,lansia,0,0,0,1,1
4T4BO87VsUKeh3x1cOCgfj,No Second Prize,Jimmy Barnes,0.578,0.924,7,-3.496,1,0.0609,0.00283,0.00603,0.27,0.581,122.336,219953,4,lansia,0,0,0,0,1
6YlOxoHWLjH6uVQvxUIUug,Rockin' All Over The World,Status Quo,0.632,0.933,0,-7.874,1,0.0326,0.236,0.00151,0.604,0.968,131.487,215333,4,lansia,0,0,0,0,0
2Ng4Z0zer2QqmwcEmKUQGb,Women in Uniform - 1994 Remaster,Skyhooks,0.334,0.824,2,-7.37,1,0.0506,0.067,0.00163,0.0362,0.763,178.821,262560,4,lansia,0,0,0,1,0
5SMWSq2CwCntXNhfH01aTK,Still In Love With You,Dragon,0.877,0.44,0,-14.336,1,0.0482,0.456,3.76e-05,0.0596,0.634,107.009,204907,4,lansia,0,0,0,0,0
60NAi3x5XfU8UDMu5WRUSr,Girls on the Avenue,Richard Clapton,0.637,0.532,0,-13.943,0,0.0339,0.248,0.0849,0.11,0.835,123.257,242133,4,lansia,0,0,0,0,0
5NKBPid97E4mziR6zqZBfm,Driving Wheels,Jimmy Barnes,0.359,0.764,2,-9.8,1,0.0423,0.122,2.5e-05,0.0858,0.419,134.976,315733,4,lansia,0,0,0,0,0
60IvSzVv5LWJBPrpaX6LmG,Take A Long Line,The Angels,0.64,0.532,4,-12.462,0,0.0896,0.0041,1.14e-05,0.0976,0.404,91.077,179307,4,lansia,0,0,0,0,0
4aitU4belbggqbPGCDoZbD,Am I Ever Gonna See Your Face Again,The Angels,0.297,0.925,4,-3.168,1,0.0923,0.0256,0.0,0.0684,0.668,167.463,202667,4,lansia,0,1,0,1,1
2KJOPifru1cNmhLgU3nR65,"It's All Over Now, Baby Blue",Graham Bonnet,0.714,0.769,5,-9.575,1,0.0532,0.799,0.000822,0.126,0.599,123.043,251093,4,lansia,0,0,0,0,0
4SlCb8n5Jw52astU7GWPyV,Somebody's Baby,Jackson Browne,0.741,0.742,2,-7.822,1,0.0269,0.146,1.64e-05,0.106,0.889,116.951,262733,4,lansia,0,0,0,0,0
34sL4eaI8UKWOyYpCvoboU,All I Want Is You,U2,0.239,0.442,1,-11.494,1,0.0308,0.106,0.0411,0.0738,0.4,185.723,389933,4,lansia,0,0,0,1,0
3cU8I44fRvC1b2MD8pClL9,One Summer,Daryl Braithwaite,0.665,0.587,1,-10.149,1,0.0503,0.0655,4.87e-05,0.218,0.932,83.399,222867,4,lansia,1,0,0,0,0
